id,time,mood,appCat.communication,appCat.other,sms,circumplex.valence,screen,appCat.entertainment,appCat.weather,appCat.social,appCat.game,appCat.office,call,appCat.builtin,appCat.finance,circumplex.arousal,activity,appCat.utilities,appCat.unknown,appCat.travel
AS14.17,2014-04-19 21:00:00,7.0,17.813000000000002,6.289,0.0,1.0,24.24600005149842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2999999999999998,0.0,0.0,0.0
AS14.17,2014-04-20 09:00:00,7.0,639.2950000000001,9.039,0.0,1.0,2850.8740003108924,757.076,0.0,1123.3120000000001,0.0,256.297,0.0,65.17,0.0,-2.0,0.1500700280112048,0.0,0.0,0.0
AS14.17,2014-04-20 13:00:00,7.0,745.2579999999999,9.271,0.0,1.0,1686.9980003833768,587.519,0.0,317.764,0.0,0.0,0.0,27.255,0.0,1.0,1.11940606751175,0.0,0.0,0.0
AS14.17,2014-04-20 15:00:00,7.0,1046.471,6.078,0.0,1.0,1353.1809999942777,216.811,0.0,167.343,0.0,0.0,0.0,66.812,0.0,1.0,0.28487394957983203,0.0,0.0,0.0
AS14.17,2014-04-20 18:00:00,8.0,930.51,7.068,0.0,1.0,1280.2870004177094,130.434,0.0,100.4,0.0,0.0,0.0,111.565,0.0,1.0,0.4503501400560221,0.0,0.0,0.0
AS14.17,2014-04-20 21:00:00,7.0,498.657,9.044,0.0,1.0,826.6259996891025,0.0,0.0,299.559,0.0,0.0,0.0,19.441,0.0,1.0,0.805112044817928,0.0,0.0,0.0
AS14.17,2014-04-21 09:00:00,7.0,2422.165,11.597,0.0,1.0,2759.4119989871965,608.102,0.0,421.53,0.0,0.0,0.0,143.083,0.0,-1.0,0.19089009620470349,0.0,0.0,783.4639999999999
AS14.17,2014-04-21 12:00:00,7.0,176.376,6.056,0.0,1.0,805.618000030518,350.995,0.0,263.711,0.0,0.0,0.0,8.21,0.0,0.0,0.1999702646446626,0.0,0.0,0.0
AS14.17,2014-04-21 17:00:00,8.0,800.389,30.548000000000002,0.0,1.0,630.3650007247924,0.0,0.0,22.781,0.0,0.0,0.0,54.951,0.0,1.0,1.7076171155048157,3.01,0.0,19.146
AS14.17,2014-04-21 18:00:00,8.0,121.832,7.023,0.0,1.0,145.10999989509583,0.0,0.0,0.0,0.0,0.0,1.0,16.096,0.0,1.0,0.0,0.0,0.0,0.0
AS14.17,2014-04-21 21:00:00,7.0,23.207,7.042,0.0,1.0,38.39700007438657,0.0,0.0,0.0,0.0,0.0,0.0,8.092,0.0,1.0,0.1,0.0,0.0,0.0
AS14.17,2014-04-22 09:00:00,4.0,663.6510000000001,11.034,0.0,1.0,760.3879995346068,0.0,0.0,56.171,0.0,0.0,0.0,124.941,0.0,1.0,0.3519642567770908,0.0,0.0,72.052
AS14.17,2014-04-22 12:00:00,7.0,312.057,8.03,0.0,1.0,938.2800002098081,0.0,0.0,607.34,0.0,0.0,0.0,10.729,0.0,1.0,0.611974789915966,0.0,0.0,0.0
AS14.17,2014-04-22 15:00:00,7.0,5.016,10.061,0.0,1.0,1344.271000862121,1072.792,0.0,184.047,0.0,0.0,0.0,72.18,0.0,-1.0,0.0752100840336134,0.0,0.0,0.0
AS14.17,2014-04-22 18:00:00,8.0,1667.7740000000001,13.177,0.0,1.0,1295.4730002880099,0.0,0.0,0.0,0.0,0.0,0.0,37.074999999999996,0.0,1.0,0.05,0.0,0.0,0.0
AS14.17,2014-04-22 21:00:00,7.0,281.988,7.098,1.0,1.0,1278.4990000724797,567.014,0.0,363.656,0.0,0.0,0.0,58.327999999999996,0.0,1.0,0.0672268907563025,0.0,0.0,0.0
AS14.17,2014-04-23 09:00:00,7.0,2182.111,8.116,1.0,1.0,3377.9100000858316,388.07,0.0,406.50899999999996,0.0,0.0,0.0,392.273,0.0,1.0,0.0833333333333333,0.0,0.0,0.0
AS14.17,2014-04-23 15:00:00,8.0,1197.561,19.679000000000002,0.0,1.0,2892.41500067711,1192.7930000000001,0.0,516.47,0.0,0.0,0.0,75.393,0.0,1.0,1.135904930206829,0.0,0.0,39.984
AS14.17,2014-04-23 18:00:00,7.0,1498.939,9.026,0.0,1.0,2879.9059991836552,445.858,0.0,363.04999999999995,0.0,0.0,0.0,181.65,0.0,1.0,0.563156990778474,0.0,0.0,380.69
AS14.17,2014-04-23 22:00:00,7.0,226.931,8.039,0.0,1.0,681.2390005588528,216.861,0.0,155.501,0.0,0.0,1.0,74.053,0.0,1.0,0.0249999999999999,0.0,0.0,0.0
AS14.17,2014-04-24 09:00:00,7.0,595.093,9.027,0.0,1.0,3863.984000444417,794.783,0.0,393.894,0.0,31.128,0.0,164.338,0.0,1.0,0.220338983050847,0.0,0.0,47.179
AS14.17,2014-04-24 11:00:00,7.0,88.19200000000001,9.02,0.0,0.0,388.64199995994574,9.511,0.0,135.633,0.0,0.0,0.0,50.925,0.0,1.0,0.2071671643864153,0.0,0.0,94.644
AS14.17,2014-04-24 15:00:00,7.0,312.986,7.207,0.0,0.0,901.165999412537,148.23,0.0,285.084,0.0,0.0,0.0,103.13,0.0,1.0,0.8197488205808632,0.0,0.0,43.547
AS14.17,2014-04-24 18:00:00,7.0,321.32,11.135,0.0,1.0,1622.84800028801,348.925,0.0,730.727,0.0,0.0,0.0,173.508,0.0,1.0,0.482438016528926,0.0,0.0,134.911
AS14.17,2014-04-24 21:00:00,8.0,460.95799999999997,7.026,0.0,0.0,3869.960000038151,414.748,0.0,169.37199999999999,2562.907,0.0,1.0,254.547,0.0,1.0,0.523331960313336,0.0,0.0,0.0
AS14.17,2014-04-25 09:00:00,7.0,875.375,6.148,0.0,1.0,894.3770012855523,0.0,0.0,452.97499999999997,0.0,0.0,0.0,14461.077,0.0,-2.0,0.39969536844536807,0.0,0.0,16.132
AS14.17,2014-04-25 12:00:00,7.0,2680.423,14.174,1.0,1.0,1289.8239998817446,1114.5529999999999,0.0,323.208,0.0,0.0,0.0,81.545,0.0,1.0,0.575833333333333,0.0,0.0,1093.853
AS14.17,2014-04-25 15:00:00,8.0,597.514,6.042,0.0,1.0,1102.612999916077,380.619,0.0,10.048,0.0,0.0,0.0,85.71,0.0,1.0,0.847755527300982,0.0,0.0,21.671
AS14.17,2014-04-25 20:00:00,7.0,669.828,84.24,0.0,1.0,847.5709993839259,0.0,0.0,0.0,0.0,352.317,0.0,85.216,0.0,1.0,1.5564712787930333,0.0,0.0,0.0
AS14.17,2014-04-25 21:00:00,7.0,0.0,7.553,0.0,1.0,37.22799992561338,0.0,0.0,0.0,0.0,0.0,0.0,295.419,0.0,1.0,0.766666666666667,0.0,0.0,0.0
AS14.17,2014-04-26 11:00:00,7.0,2685.084,9.048,1.0,1.0,1837.0909981727607,0.0,0.0,124.621,0.0,0.0,4.0,802.789,0.0,1.0,3.334773024297515,8.035,0.0,0.0
AS14.17,2014-04-26 15:00:00,8.0,296.064,36.394999999999996,0.0,1.0,500.8629996776578,0.0,0.0,0.0,0.0,0.0,0.0,190.941,0.0,1.0,1.363829247062237,0.0,0.0,0.0
AS14.17,2014-04-26 18:00:00,9.0,24.497,7.047,0.0,1.0,37.08800005912779,0.0,0.0,0.0,0.0,0.0,0.0,5.475,0.0,1.0,0.705882352941177,0.0,0.0,0.0
AS14.17,2014-04-26 21:00:00,8.0,66.249,6.017,0.0,0.0,77.4419999122619,0.0,0.0,0.0,0.0,0.0,0.0,5.024,0.0,1.0,0.0,0.0,0.0,0.0
AS14.17,2014-04-27 11:00:00,8.0,16.113999999999997,6.099,0.0,1.0,56.991000175476124,0.0,0.0,0.0,0.0,0.0,0.0,34.693,0.0,1.0,0.0166666666666667,0.0,0.0,0.0
AS14.17,2014-04-27 14:00:00,7.0,1931.3809999999999,6.031,0.0,1.0,50.83799982070918,1.135,0.0,0.0,0.0,0.0,0.0,13.049,0.0,1.0,0.683333333333333,0.0,0.0,0.0
AS14.17,2014-04-27 15:00:00,7.0,178.28400000000002,7.104,0.0,1.0,185.425000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.908333333333333,0.0,0.0,0.0
AS14.17,2014-04-27 18:00:00,7.0,237.12,7.106,0.0,1.0,251.5590004920958,0.0,0.0,0.0,0.0,0.0,0.0,7.255,0.0,1.0,0.72829131652661,0.0,0.0,0.0
AS14.17,2014-04-27 21:00:00,7.0,740.079,6.183,0.0,0.0,3304.6679990291573,264.052,0.0,1999.641,0.0,0.0,0.0,324.043,0.0,1.0,0.2666666666666664,0.0,0.0,0.0
AS14.17,2014-04-28 09:00:00,7.0,438.54299999999995,7.651,2.0,0.0,2081.572999954223,1033.972,0.0,435.818,0.0,0.0,0.0,13278.924,0.0,1.0,0.40826446280991696,0.0,0.0,27.316
AS14.17,2014-04-28 15:00:00,6.0,725.981,13.284,0.0,-1.0,3053.171000003814,910.6670000000001,0.0,264.771,0.0,60.455,0.0,187.207,0.0,0.0,1.1863613838692733,3.079,0.0,825.582
AS14.17,2014-04-28 18:00:00,7.0,1202.637,19.309,0.0,1.0,1091.8199994564054,0.0,0.0,210.667,0.0,198.697,0.0,107.769,0.0,1.0,0.1622089596227528,0.0,0.0,0.0
AS14.17,2014-04-28 23:00:00,7.0,90.536,5.05,0.0,1.0,95.77399969100956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.588728561253769,0.0,0.0,0.0
AS14.17,2014-04-29 09:00:00,7.0,201.638,7.096,0.0,1.0,889.2379999160767,0.0,0.0,487.691,0.0,0.0,0.0,168.177,0.0,0.0,0.3833333333333337,0.0,0.0,23.913
AS14.17,2014-04-29 11:00:00,7.0,593.449,9.124,0.0,1.0,1222.5309996604917,553.024,0.0,11.031,0.0,0.0,0.0,45.341,0.0,1.0,0.4500000000000003,0.0,0.0,10.03
AS14.17,2014-04-29 15:00:00,6.0,934.191,7.035,0.0,0.0,2827.36899971962,1055.285,0.0,397.425,0.0,0.0,0.0,154.081,0.0,1.0,0.9715533259011511,0.0,0.0,1675.151
AS14.17,2014-04-29 18:00:00,8.0,369.088,7.029,0.0,1.0,456.934999227524,0.0,0.0,166.738,0.0,0.0,0.0,63.641,0.0,1.0,0.795448179271709,0.0,0.0,0.0
AS14.17,2014-04-29 21:00:00,7.0,0.0,7.062,0.0,1.0,15.3180000782013,0.0,0.0,0.0,0.0,0.0,0.0,8.075,0.0,1.0,0.05,0.0,0.0,0.0
AS14.17,2014-04-30 09:00:00,8.0,89.92999999999999,5.312,0.0,0.0,1103.5069997310634,0.0,0.0,659.866,0.0,0.0,0.0,11318.802,0.0,1.0,0.503920888743847,0.0,0.0,114.832
AS14.17,2014-04-30 19:00:00,6.0,835.508,21.139000000000003,0.0,1.0,1322.3389999866497,0.0,0.0,40.185,0.0,0.0,0.0,166.809,60.552,1.0,2.3790106933267943,34.883,0.0,174.348
AS14.17,2014-05-01 15:00:00,8.0,2480.446,23.241,0.0,1.0,1199.013000249864,109.149,0.0,121.34,0.0,0.0,0.0,155.222,0.0,1.0,1.3917378521656592,0.0,0.0,102.764
AS14.17,2014-05-02 19:00:00,7.0,1733.547,15.066,1.0,1.0,8721.581000089642,13.036,0.0,730.393,5364.334,0.0,1.0,5909.719,0.0,1.0,5.8607172119851425,15.057,0.0,917.3050000000001
AS14.17,2014-05-02 21:00:00,7.0,21.888,8.139,0.0,1.0,51.055999994278,0.0,0.0,0.0,0.0,0.0,0.0,20.92,0.0,1.0,0.724358974358975,0.0,0.0,0.0
AS14.17,2014-05-03 09:00:00,7.0,435.385,7.537,0.0,1.0,557.6820008754726,0.0,0.0,0.0,0.0,0.0,0.0,161.333,0.0,-2.0,1.756589815413345,0.0,0.0,0.0
AS14.17,2014-05-03 11:00:00,7.0,291.062,18.783,0.0,1.0,608.4689998626707,0.0,0.0,179.821,0.0,0.0,3.0,118.481,0.0,-2.0,0.14960078442358882,0.0,0.0,0.0
AS14.17,2014-05-03 17:00:00,7.0,436.291,8.023,0.0,1.0,2207.9979994297014,161.651,0.0,1283.354,0.0,0.0,4.0,338.711,0.0,1.0,2.040461825755944,9.029,0.0,71.152
AS14.17,2014-05-03 17:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.17,2014-05-05 11:00:00,8.0,2204.33,43.798,3.0,1.0,6493.883001089097,0.0,0.0,188.853,0.0,0.0,0.0,484.769,0.0,1.0,4.749088692279574,42.626000000000005,0.0,10529.243
AS14.17,2014-05-05 15:00:00,7.0,877.8009999999999,22.224,0.0,1.0,1909.1829993724823,20.078,0.0,767.06,0.0,0.0,0.0,39.909,0.0,1.0,0.2811221507890119,5.33,0.0,176.28
AS14.19,2014-03-21 15:00:00,3.0,266.898,40.484,18.0,0.0,1505.8030002117157,0.0,0.0,0.0,0.0,0.0,157.0,674.887,0.0,1.0,0.633333333333334,0.0,0.0,0.0
AS14.19,2014-03-21 18:00:00,6.0,3495.6299999999997,29.302,0.0,1.0,4526.270999908449,0.0,0.0,5.037,0.0,0.0,2.0,654.289,0.0,0.0,0.0491935483870968,0.0,0.0,0.0
AS14.19,2014-03-21 21:00:00,5.0,904.563,34.133,0.0,1.0,29.82199978828433,0.0,0.0,0.0,0.0,0.0,1.0,44.526,0.0,1.0,0.3333333333333333,0.0,0.0,0.0
AS14.19,2014-03-22 09:00:00,7.0,238.998,13.15,0.0,1.0,892.6229999065395,0.0,0.0,0.0,0.0,0.0,0.0,640.2429999999999,0.0,-2.0,0.3839635854341737,0.0,0.0,0.0
AS14.19,2014-03-22 12:00:00,6.0,426.993,14.088,0.0,1.0,1816.531000375753,0.0,0.0,0.0,0.0,0.0,3.0,1374.316,0.0,-1.0,0.075,0.0,0.0,0.0
AS14.19,2014-03-22 15:00:00,4.0,651.96,349.242,0.0,-1.0,1655.984001159668,0.0,0.0,0.0,0.0,0.0,2.0,287.906,0.0,-2.0,1.002892561983471,0.0,0.0,0.0
AS14.19,2014-03-22 18:00:00,8.0,414.42199999999997,86.212,0.0,0.0,711.4160001277916,0.0,0.0,0.0,0.0,0.0,0.0,1461.568,0.0,-1.0,0.707138253303255,0.0,0.0,0.0
AS14.19,2014-03-22 21:00:00,8.0,223.26,20.395,0.0,1.0,339.3769996166231,0.0,0.0,71.613,0.0,0.0,1.0,24.109,0.0,-1.0,0.0172413793103448,0.0,0.0,0.0
AS14.19,2014-03-23 09:00:00,7.0,126.273,10.093,0.0,0.0,301.9059991836548,0.0,0.0,0.0,0.0,0.0,1.0,164.955,0.0,-2.0,0.491666666666667,0.0,0.0,0.0
AS14.19,2014-03-23 12:00:00,6.0,3.006,60.672000000000004,0.0,0.0,70.99699997901911,0.0,0.0,0.0,0.0,0.0,0.0,8.53,0.0,-2.0,0.044369369369369305,0.0,0.0,0.0
AS14.19,2014-03-23 17:00:00,7.0,0.0,12.122,0.0,1.0,465.3549997806548,0.0,0.0,67.619,0.0,0.0,0.0,385.007,0.0,0.0,0.0333333333333334,0.0,0.0,0.0
AS14.19,2014-03-23 18:00:00,8.0,167.27300000000002,12.162,0.0,2.0,253.51199960708658,0.0,0.0,0.0,0.0,0.0,4.0,73.788,0.0,1.0,0.104347826086957,0.0,0.0,0.0
AS14.19,2014-03-23 21:00:00,7.0,26.167,9.033,0.0,1.0,35.289999961853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-24 09:00:00,6.0,443.05899999999997,10.053,0.0,0.0,474.1029996871951,0.0,0.0,0.0,0.0,0.0,0.0,20.775,0.0,1.0,0.2827956989247311,0.0,0.0,0.0
AS14.19,2014-03-24 12:00:00,5.0,2136.773,18.064,0.0,-1.0,452.6380002498629,0.0,0.0,0.0,0.0,0.0,0.0,53.501,0.0,1.0,0.822463768115942,0.0,0.0,0.0
AS14.19,2014-03-24 16:00:00,6.0,730.2909999999999,9.055,0.0,1.0,821.4030003547667,26.125,0.0,0.0,0.0,0.0,2.0,55.577,0.0,-1.0,1.8195402298850571,0.0,0.0,0.0
AS14.19,2014-03-24 18:00:00,7.0,72.565,9.039,0.0,1.0,193.5270004272461,0.0,0.0,0.0,0.0,0.0,1.0,111.849,0.0,-1.0,0.0252136752136752,0.0,0.0,0.0
AS14.19,2014-03-24 22:00:00,6.0,91.318,8.117,0.0,1.0,212.5719997882843,0.0,0.0,0.0,0.0,0.0,2.0,113.46300000000001,0.0,-2.0,0.0083333333333333,0.0,0.0,0.0
AS14.19,2014-03-25 12:00:00,6.0,2084.732,17.394,0.0,0.0,2558.3879997730273,0.0,0.0,0.0,0.0,0.0,0.0,456.213,0.0,-1.0,1.0999999999999996,0.0,0.0,0.0
AS14.19,2014-03-25 15:00:00,4.0,1277.233,9.487,0.0,-1.0,1405.1509997844696,0.0,0.0,0.0,0.0,0.0,0.0,118.61500000000001,0.0,0.0,0.5666666666666667,0.0,0.0,0.0
AS14.19,2014-03-25 18:00:00,7.0,235.202,17.438000000000002,0.0,1.0,407.2049994468689,0.0,0.0,0.0,0.0,0.0,8.0,402.738,0.0,-2.0,1.043038561364479,0.0,0.0,0.0
AS14.19,2014-03-25 21:00:00,5.0,153.782,12.084,0.0,1.0,175.2169997692108,0.0,0.0,0.0,0.0,0.0,0.0,9.13,0.0,-2.0,0.0083333333333333,0.0,0.0,0.0
AS14.19,2014-03-26 09:00:00,7.0,260.252,7.036,0.0,1.0,390.0410001277923,0.0,0.0,0.0,0.0,0.0,4.0,122.55600000000001,0.0,-1.0,0.0166666666666667,0.0,0.0,0.0
AS14.19,2014-03-26 12:00:00,4.0,1000.591,10.048,0.0,-1.0,1176.7449996471405,0.0,0.0,0.0,0.0,0.0,3.0,165.106,0.0,0.0,0.8167366946778718,0.0,0.0,0.0
AS14.19,2014-03-26 15:00:00,6.0,295.996,11.129,0.0,1.0,499.61699938774103,0.0,0.0,0.0,0.0,0.0,0.0,192.354,0.0,0.0,0.7416666666666664,0.0,0.0,0.0
AS14.19,2014-03-26 18:00:00,5.0,118.399,9.213,0.0,0.0,534.8400001525882,0.0,0.0,109.40899999999999,0.0,0.0,2.0,297.953,0.0,-1.0,0.5055524657026322,0.0,0.0,0.0
AS14.19,2014-03-26 21:00:00,8.0,499.641,8.028,0.0,1.0,648.0070002079016,0.0,0.0,30.337000000000003,0.0,0.0,1.0,109.354,0.0,-1.0,0.516666666666667,0.0,0.0,0.0
AS14.19,2014-03-27 09:00:00,8.0,1575.308,11.114,0.0,1.0,1817.3870003223408,0.0,0.0,94.958,0.0,0.0,0.0,133.549,0.0,1.0,0.0666666666666666,0.0,2.006,0.0
AS14.19,2014-03-27 12:00:00,4.0,199.481,9.064,0.0,-1.0,338.99999976158125,0.0,0.0,0.0,0.0,0.0,0.0,130.256,0.0,0.0,0.4878296146044628,0.0,0.0,0.0
AS14.19,2014-03-27 15:00:00,7.0,424.357,7.15,1.0,1.0,642.7209992408752,0.0,0.0,0.0,0.0,0.0,1.0,193.918,0.0,0.0,0.6583333333333333,0.0,13.487,0.0
AS14.19,2014-03-27 19:00:00,8.0,726.554,9.142,0.0,1.0,1314.1249997615819,242.518,0.0,53.329,0.0,0.0,4.0,247.337,0.0,0.0,1.306424308853976,0.0,37.229,0.0
AS14.19,2014-03-27 22:00:00,6.0,39.281,11.043,0.0,1.0,78.5319998264312,0.0,0.0,0.0,0.0,0.0,1.0,27.987000000000002,0.0,-1.0,0.520323346729996,0.0,0.0,0.0
AS14.19,2014-03-28 09:00:00,6.0,540.389,11.202,1.0,1.0,1020.1040000915528,0.0,0.0,42.111999999999995,0.0,0.0,1.0,405.129,0.0,-2.0,0.8446428571428571,0.0,20.188,0.0
AS14.19,2014-03-28 12:00:00,7.0,426.40500000000003,10.161,0.0,1.0,602.4079992771144,0.0,0.0,26.28,0.0,0.0,3.0,139.101,0.0,-1.0,0.0335434173669467,0.0,0.0,0.0
AS14.19,2014-03-28 16:00:00,6.0,96.68,11.304,0.0,1.0,400.08899974823026,0.0,0.0,0.0,0.0,0.0,4.0,292.017,0.0,1.0,1.458045977011495,0.0,0.0,0.0
AS14.19,2014-03-28 18:00:00,8.0,65.269,12.05,0.0,2.0,80.38800024986267,0.0,0.0,0.0,0.0,0.0,0.0,3.008,0.0,1.0,0.4869047619047623,0.0,0.0,0.0
AS14.19,2014-03-28 22:00:00,6.0,189.48,21.122999999999998,0.0,1.0,465.3889997005464,0.0,0.0,0.0,0.0,0.0,1.0,254.565,0.0,-2.0,0.824797347089167,0.0,0.0,0.0
AS14.19,2014-03-29 09:00:00,7.0,535.57,9.029,0.0,1.0,1231.1970000267027,648.125,0.0,0.0,0.0,0.0,0.0,38.22,0.0,-1.0,0.1,0.0,0.0,0.0
AS14.19,2014-03-29 12:00:00,8.0,192.89299999999997,10.064,0.0,1.0,209.1580002307892,0.0,0.0,0.0,0.0,0.0,0.0,6.114,0.0,2.0,0.2168079096045194,0.0,0.0,0.0
AS14.19,2014-03-29 15:00:00,7.0,57.437999999999995,8.027,0.0,1.0,179.69599986076358,0.0,0.0,0.0,0.0,0.0,4.0,113.868,0.0,0.0,1.0462332301341593,0.0,0.0,0.0
AS14.19,2014-03-29 19:00:00,9.0,197.842,8.044,2.0,2.0,677.2279996871948,0.0,0.0,0.0,0.0,0.0,6.0,471.02000000000004,0.0,1.0,1.171635610766046,0.0,0.0,0.0
AS14.19,2014-03-29 23:00:00,6.0,380.76,62.351,0.0,1.0,455.30999994277937,0.0,0.0,0.0,0.0,0.0,0.0,11.985,0.0,-1.0,0.851225490196079,0.0,0.0,0.0
AS14.19,2014-03-30 09:00:00,6.0,31.173000000000002,7.098,0.0,1.0,43.6389999389648,0.0,0.0,0.0,0.0,0.0,0.0,5.336,0.0,-1.0,0.3,0.0,0.0,0.0
AS14.19,2014-03-30 12:00:00,7.0,122.22399999999999,9.032,0.0,1.0,199.5670001506806,0.0,0.0,0.0,0.0,0.0,1.0,67.87,0.0,0.0,0.20000000000000032,0.0,0.0,0.0
AS14.19,2014-03-30 15:00:00,8.0,290.051,12.088,0.0,1.0,307.40899944305386,0.0,0.0,0.0,0.0,0.0,0.0,5.061,0.0,-1.0,0.0254237288135593,0.0,0.0,0.0
AS14.19,2014-03-30 18:00:00,7.0,131.037,8.03,0.0,1.0,194.99399971961978,0.0,0.0,0.0,0.0,0.0,2.0,2651.234,0.0,0.0,0.8166666666666663,0.0,0.0,0.0
AS14.19,2014-03-30 21:00:00,7.0,109.709,13.088,0.0,0.0,147.5780000686645,0.0,0.0,0.0,0.0,0.0,0.0,24.725,0.0,0.0,0.0419540229885057,0.0,0.0,0.0
AS14.19,2014-03-31 09:00:00,7.0,331.292,8.03,0.0,1.0,694.0800001621247,0.0,0.0,0.0,0.0,0.0,2.0,353.95,0.0,0.0,0.5583333333333329,0.0,0.0,0.0
AS14.19,2014-03-31 12:00:00,7.0,171.18399999999997,12.174,1.0,1.0,188.45999956130976,0.0,0.0,0.0,0.0,0.0,0.0,5.016,0.0,0.0,0.9557471264367821,0.0,0.0,0.0
AS14.19,2014-03-31 15:00:00,7.0,703.962,7.114,0.0,1.0,836.5410001277922,0.0,0.0,0.0,0.0,0.0,0.0,284.604,0.0,-1.0,0.9671568627450977,0.0,0.0,0.0
AS14.19,2014-03-31 18:00:00,6.0,2132.0370000000003,7.226,0.0,0.0,2390.6580002307855,0.0,0.0,0.0,0.0,0.0,2.0,135.232,0.0,0.0,0.1166666666666667,0.0,0.0,0.0
AS14.19,2014-03-31 21:00:00,9.0,1852.019,9.076,0.0,2.0,2175.8819999694824,0.0,0.0,0.0,0.0,0.0,4.0,191.61,0.0,-1.0,0.3583333333333334,0.0,0.0,238.217
AS14.19,2014-04-01 09:00:00,6.0,557.93,9.077,0.0,0.0,704.0769999027254,0.0,0.0,0.0,0.0,0.0,0.0,136.826,0.0,-1.0,0.3835434173669471,0.0,0.0,0.0
AS14.19,2014-04-01 12:00:00,6.0,325.673,8.023,0.0,0.0,340.9640002250671,0.0,0.0,0.0,0.0,0.0,0.0,7.025,0.0,2.0,0.433333333333333,0.0,0.0,0.0
AS14.19,2014-04-01 15:00:00,6.0,2405.23,7.056,0.0,0.0,888.8700001239781,0.0,0.0,0.0,0.0,0.0,0.0,303.786,0.0,0.0,0.917105263157895,0.0,2.012,0.0
AS14.19,2014-04-01 19:00:00,7.0,487.74199999999996,9.056,0.0,0.0,523.0380005836487,0.0,0.0,0.0,0.0,0.0,0.0,18.703999999999997,0.0,0.0,0.696462785556374,0.0,6.8100000000000005,0.0
AS14.19,2014-04-01 21:00:00,7.0,132.127,8.137,0.0,1.0,162.9560000896454,0.0,0.0,0.0,0.0,0.0,1.0,22.607,0.0,-1.0,0.73109243697479,0.0,0.0,0.0
AS14.19,2014-04-02 09:00:00,8.0,912.553,17.155,0.0,1.0,1116.2409999370566,0.0,0.0,33.33,0.0,0.0,0.0,153.72,0.0,-2.0,0.3166666666666663,0.0,0.0,0.0
AS14.19,2014-04-02 14:00:00,7.0,0.0,9.048,0.0,1.0,278.50500011444115,0.0,0.0,14.387,0.0,0.0,1.0,254.86599999999999,0.0,1.0,0.3614660292626394,0.0,0.0,0.0
AS14.19,2014-04-02 16:00:00,7.0,5.475,8.033,0.0,1.0,18.5869998931885,0.0,0.0,0.0,0.0,0.0,0.0,5.0280000000000005,0.0,0.0,0.767241379310345,0.0,0.0,0.0
AS14.19,2014-04-02 18:00:00,8.0,495.888,7.055,0.0,1.0,528.7180004119872,0.0,0.0,0.0,0.0,0.0,0.0,27.049,0.0,1.0,0.2689075630252097,0.0,0.0,0.0
AS14.19,2014-04-02 21:00:00,8.0,416.038,8.019,0.0,1.0,577.2900002002713,0.0,0.0,0.0,0.0,0.0,1.0,152.933,0.0,-1.0,0.41264367816091935,0.0,0.0,0.0
AS14.19,2014-04-03 09:00:00,7.0,315.244,9.038,0.0,1.0,434.7619998455048,0.0,0.0,0.0,0.0,0.0,1.0,110.17399999999999,0.0,1.0,0.0416666666666666,0.0,0.0,0.0
AS14.19,2014-04-03 12:00:00,8.0,461.947,11.204,0.0,1.0,501.42000007629355,0.0,0.0,0.0,0.0,0.0,0.0,28.221,0.0,1.0,0.7166666666666663,0.0,0.0,0.0
AS14.19,2014-04-03 17:00:00,6.0,634.98,6.054,0.0,1.0,1108.9460005760202,0.0,0.0,0.0,0.0,0.0,0.0,467.512,0.0,-1.0,0.9370448179271715,0.0,0.0,0.0
AS14.19,2014-04-03 19:00:00,6.0,59.491,8.031,0.0,0.0,125.68199992179862,0.0,0.0,0.0,0.0,0.0,2.0,58.032,0.0,0.0,0.0168067226890756,0.0,0.0,0.0
AS14.19,2014-04-03 21:00:00,6.0,34.515,8.051,0.0,0.0,112.28399991989139,0.0,0.0,0.0,0.0,0.0,0.0,69.585,0.0,-1.0,0.075,0.0,0.0,0.0
AS14.19,2014-04-04 09:00:00,7.0,1486.193,9.034,0.0,0.0,1790.0239996910088,0.0,0.0,157.85,0.0,0.0,0.0,136.395,0.0,1.0,0.3749999999999997,0.0,0.0,0.0
AS14.19,2014-04-04 12:00:00,6.0,511.407,16.092,0.0,0.0,887.0250003337859,0.0,0.0,0.0,0.0,0.0,3.0,359.045,0.0,-1.0,0.758333333333334,0.0,0.0,0.0
AS14.19,2014-04-04 15:00:00,7.0,506.005,140.375,0.0,0.0,1235.380000352859,0.0,0.0,9.256,0.0,0.0,3.0,631.508,0.0,0.0,0.9083333333333337,0.0,0.0,0.0
AS14.19,2014-04-04 18:00:00,8.0,267.218,19.14,0.0,1.0,620.8070001602177,0.0,0.0,0.0,0.0,0.0,3.0,333.80899999999997,0.0,1.0,0.3182203389830508,0.0,0.0,0.0
